cell,traj_id,step_idx,U,da,label_fail
qwen72B-int4_retail_50runs,15e5ceb8-b0f8-4136-9c12-5ef188d2329c,12,0.0671810868853428,0.0784341601225046,0
qwen72B-int4_retail_50runs,15e5ceb8-b0f8-4136-9c12-5ef188d2329c,14,0.07518498807034203,0.12508077263832093,0
qwen72B-int4_retail_50runs,15e5ceb8-b0f8-4136-9c12-5ef188d2329c,16,0.1427638115073152,0.2086115837097168,0
qwen72B-int4_retail_50runs,15e5ceb8-b0f8-4136-9c12-5ef188d2329c,18,0.049527395603532226,0.19328522000994,0
qwen72B-int4_retail_50runs,15e5ceb8-b0f8-4136-9c12-5ef188d2329c,20,0.05647877797381266,0.22568700453814336,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,0,,,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,2,0.11868261051747514,0.0,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,4,0.05793587109999285,0.43130284547805786,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,6,0.0009662214387232258,0.059802740812301636,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,8,0.17405404577806646,0.2156965732574463,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,10,0.0004114190531100741,1.0,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,12,0.2008643695751708,0.18309649299172795,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,14,0.09554788477337049,0.11742096055637707,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,16,0.1648156619863966,0.08801895275450589,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,18,0.18569274150973616,0.2030851396463685,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,20,0.0009953398999896527,0.04429187998175621,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,22,0.10123519386719854,0.2012369257130035,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,24,0.04729422812224939,0.20114641478567413,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,26,0.09302408830346778,0.08643873660795151,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,28,0.04693793026004103,0.24910594458165378,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,30,0.06394233213440557,0.28918105363845825,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,32,0.14911311610008884,0.21452774107456207,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,34,0.022085834213558565,0.26400601863861084,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,36,0.08126862544973111,0.1680757999420166,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,38,0.0793719798049005,0.1464615035475346,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,40,0.10318732075274206,0.292090220110757,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,42,0.036489214169882704,0.18528583748587246,0
qwen72B-int4_retail_50runs,0221dfa2-105c-4103-89f4-a60033f37a9e,44,0.00014006472236803203,0.021885372698307037,0
qwen72B-int4_retail_50runs,04b6bfbb-4cc8-4aa9-8255-f820b5bee16c,0,,,0
qwen72B-int4_retail_50runs,04b6bfbb-4cc8-4aa9-8255-f820b5bee16c,2,0.07543324809260872,0.0,0
qwen72B-int4_retail_50runs,04b6bfbb-4cc8-4aa9-8255-f820b5bee16c,4,0.1404623236684366,0.30756433804829914,0
qwen72B-int4_retail_50runs,04b6bfbb-4cc8-4aa9-8255-f820b5bee16c,6,0.00014718741854538134,0.05851537485917409,0
qwen72B-int4_retail_50runs,04b6bfbb-4cc8-4aa9-8255-f820b5bee16c,8,0.14358723773960566,0.13761663436889648,0
qwen72B-int4_retail_50runs,04b6bfbb-4cc8-4aa9-8255-f820b5bee16c,10,0.17559488839090087,0.16361980689199346,0
qwen72B-int4_retail_50runs,04b6bfbb-4cc8-4aa9-8255-f820b5bee16c,12,0.09668599475590298,0.10445039088909443,0
qwen72B-int4_retail_50runs,04b6bfbb-4cc8-4aa9-8255-f820b5bee16c,14,0.0934131695842202,0.09588846283138923,0
qwen72B-int4_retail_50runs,04b6bfbb-4cc8-4aa9-8255-f820b5bee16c,16,0.13805446139937966,0.1761210100217299,0
qwen72B-int4_retail_50runs,04b6bfbb-4cc8-4aa9-8255-f820b5bee16c,18,0.003443031403576053,0.11713753296778753,0
qwen72B-int4_retail_50runs,04b6bfbb-4cc8-4aa9-8255-f820b5bee16c,20,0.0591537927730077,0.18578957799655288,0
qwen72B-int4_retail_50runs,0d4abcb1-a169-4318-9f74-9f61932ccc13,0,,,0
qwen72B-int4_retail_50runs,0d4abcb1-a169-4318-9f74-9f61932ccc13,2,0.10775128308322719,0.0,0
qwen72B-int4_retail_50runs,0d4abcb1-a169-4318-9f74-9f61932ccc13,4,0.2572975553642496,0.057751725701724786,0
qwen72B-int4_retail_50runs,0d4abcb1-a169-4318-9f74-9f61932ccc13,6,0.1412525918486247,0.40192351738611853,0
qwen72B-int4_retail_50runs,0d4abcb1-a169-4318-9f74-9f61932ccc13,8,0.1564169501594734,0.06084829188407735,0
qwen72B-int4_retail_50runs,0d4abcb1-a169-4318-9f74-9f61932ccc13,10,0.08434224615098002,0.1239111268002054,0
qwen72B-int4_retail_50runs,0d4abcb1-a169-4318-9f74-9f61932ccc13,12,0.08498049289719757,0.2004164988930161,0
qwen72B-int4_retail_50runs,0d4abcb1-a169-4318-9f74-9f61932ccc13,14,0.0664517156918789,0.06585128167096306,0
qwen72B-int4_retail_50runs,0d4abcb1-a169-4318-9f74-9f61932ccc13,16,0.07320266768095512,0.08593814074993134,0
qwen72B-int4_retail_50runs,0d4abcb1-a169-4318-9f74-9f61932ccc13,18,0.053063844289080904,0.17661337783703437,0
qwen72B-int4_retail_50runs,7cc652b1-1570-40d9-aef8-783663f83a94,0,,,0
qwen72B-int4_retail_50runs,7cc652b1-1570-40d9-aef8-783663f83a94,2,0.07258839002609624,0.0,0
qwen72B-int4_retail_50runs,7cc652b1-1570-40d9-aef8-783663f83a94,4,0.1443607106893747,0.22987512946128844,0
qwen72B-int4_retail_50runs,7cc652b1-1570-40d9-aef8-783663f83a94,6,0.0005233310631132591,0.11127267642454666,0
qwen72B-int4_retail_50runs,7cc652b1-1570-40d9-aef8-783663f83a94,8,0.1741633668474375,0.08099392403003781,0
qwen72B-int4_retail_50runs,7cc652b1-1570-40d9-aef8-783663f83a94,10,0.2110886996384727,0.25277273654937743,0
qwen72B-int4_retail_50runs,7cc652b1-1570-40d9-aef8-783663f83a94,12,0.05552948821664952,0.14856191114945846,0
qwen72B-int4_retail_50runs,7cc652b1-1570-40d9-aef8-783663f83a94,14,0.23580892435568768,0.25016053517659503,0
qwen72B-int4_retail_50runs,7cc652b1-1570-40d9-aef8-783663f83a94,16,0.0834206166874933,0.33672913908958435,0
qwen72B-int4_retail_50runs,7cc652b1-1570-40d9-aef8-783663f83a94,18,0.09065159417034031,0.21176788825837392,0
qwen72B-int4_retail_50runs,7cc652b1-1570-40d9-aef8-783663f83a94,20,0.07997472663236087,0.3675362321565736,0
qwen72B-int4_retail_50runs,7cc652b1-1570-40d9-aef8-783663f83a94,22,0.07308649859896306,0.18855354751365772,0
qwen72B-int4_retail_50runs,7cc652b1-1570-40d9-aef8-783663f83a94,24,0.09585694954235714,0.39438401675615153,0
qwen72B-int4_telecom_50runs,557351de-36cb-4b28-a6e0-a067899cbffb,0,,,0
qwen72B-int4_telecom_50runs,557351de-36cb-4b28-a6e0-a067899cbffb,2,9.508992003508651e-05,0.0,0
qwen72B-int4_telecom_50runs,557351de-36cb-4b28-a6e0-a067899cbffb,4,0.23904909219117182,0.0,0
qwen72B-int4_telecom_50runs,557351de-36cb-4b28-a6e0-a067899cbffb,8,0.11396504925346866,0.12250712513923645,0
qwen72B-int4_telecom_50runs,8679fac0-8e56-447d-aaa7-803f509a8e7d,0,,,0
qwen72B-int4_telecom_50runs,8679fac0-8e56-447d-aaa7-803f509a8e7d,2,4.6610439524553223e-05,0.0,0
qwen72B-int4_telecom_50runs,8679fac0-8e56-447d-aaa7-803f509a8e7d,4,0.30098594072569523,0.0,0
qwen72B-int4_telecom_50runs,8679fac0-8e56-447d-aaa7-803f509a8e7d,8,0.15036614294542952,0.13062201294244505,0
qwen72B-int4_telecom_50runs,8679fac0-8e56-447d-aaa7-803f509a8e7d,12,0.09117953338838454,0.15347861233404128,0
qwen72B-int4_telecom_50runs,8679fac0-8e56-447d-aaa7-803f509a8e7d,16,0.1127077495434477,0.21636840257238835,0
qwen72B-int4_telecom_50runs,8679fac0-8e56-447d-aaa7-803f509a8e7d,24,0.08982014014575977,0.20803971724076703,0
qwen72B-int4_telecom_50runs,8679fac0-8e56-447d-aaa7-803f509a8e7d,28,0.06547626149129929,0.2820083009345191,0
qwen72B-int4_telecom_50runs,8679fac0-8e56-447d-aaa7-803f509a8e7d,38,0.060885772242962745,0.24770880718620453,0
qwen72B-int4_telecom_50runs,eb37ff2f-9220-4bba-8460-e7dfb4481709,0,,,1
qwen72B-int4_telecom_50runs,eb37ff2f-9220-4bba-8460-e7dfb4481709,2,9.558268150927314e-05,0.0,1
qwen72B-int4_telecom_50runs,eb37ff2f-9220-4bba-8460-e7dfb4481709,4,0.2395232687529744,0.0,1
qwen72B-int4_telecom_50runs,eb37ff2f-9220-4bba-8460-e7dfb4481709,12,0.13458854311799687,0.06929481516079027,1
qwen72B-int4_telecom_50runs,eb37ff2f-9220-4bba-8460-e7dfb4481709,16,0.10933740094159286,0.16382284926586463,1
qwen72B-int4_telecom_50runs,eb37ff2f-9220-4bba-8460-e7dfb4481709,20,0.07148909909066797,0.17920772153504042,1
qwen72B-int4_telecom_50runs,eb37ff2f-9220-4bba-8460-e7dfb4481709,24,0.12199145111990789,0.28930293842100757,1
qwen72B-int4_telecom_50runs,eb37ff2f-9220-4bba-8460-e7dfb4481709,28,0.06941830491570371,0.17699739417514287,1
qwen72B-int4_telecom_50runs,eb37ff2f-9220-4bba-8460-e7dfb4481709,36,0.1476633396933441,0.14420708390169365,1
qwen72B-int4_telecom_50runs,eb37ff2f-9220-4bba-8460-e7dfb4481709,42,0.16183553502432874,0.16683175400191663,1
qwen72B-int4_telecom_50runs,eb37ff2f-9220-4bba-8460-e7dfb4481709,44,0.1104283146500794,0.10318074278209521,1
qwen72B-int4_telecom_50runs,eb37ff2f-9220-4bba-8460-e7dfb4481709,46,0.1110674077785647,0.16582713688121123,1
qwen72B-int4_telecom_50runs,eb37ff2f-9220-4bba-8460-e7dfb4481709,48,0.12563185267991286,0.16832155811375585,1
qwen72B-int4_telecom_50runs,eb37ff2f-9220-4bba-8460-e7dfb4481709,56,0.12371071581111513,0.06649784097131693,1
qwen72B-int4_telecom_50runs,eb37ff2f-9220-4bba-8460-e7dfb4481709,66,0.13357538331629748,0.1338999789694081,1
qwen72B-int4_telecom_50runs,eb37ff2f-9220-4bba-8460-e7dfb4481709,68,0.07826637997032837,0.06508229570142153,1
qwen72B-int4_telecom_50runs,eb37ff2f-9220-4bba-8460-e7dfb4481709,70,0.00013313023792929207,0.017493139790452045,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,0,,,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,2,8.044155662478194e-05,0.0,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,4,0.21353959435084666,0.0,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,8,0.21876581202192508,0.28719295154918323,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,12,0.14389771790478179,0.13499047445214313,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,18,0.08687884646566406,0.2152665878864045,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,24,0.07867277330597962,0.2404533959506603,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,32,0.11188434294838229,0.23396342221428368,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,38,0.10188168647950278,0.14870079855124155,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,40,0.07109605849020131,0.17689685967930574,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,42,0.11243271659659668,0.3165329369631681,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,44,0.16286632835313836,0.11264100670814514,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,46,0.00952259172640495,0.0263141532276952,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,48,0.10805576515294638,0.17087522480222914,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,56,0.09984952911950455,0.083019507187669,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,62,0.12386044795059627,0.29881084666532626,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,66,0.14767755883640624,0.0742986723780632,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,68,0.10919036648739863,0.16984050876491671,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,72,0.08317752505877904,0.13598267826033225,1
qwen72B-int4_telecom_50runs,7c8f93ef-616a-4d46-b255-f9e80d0df407,74,0.00014195224189780662,0.012563664521744003,1
qwen72B-int4_telecom_50runs,e1797c54-6aef-4c14-b809-c1f2a43c1866,0,,,0
qwen72B-int4_telecom_50runs,e1797c54-6aef-4c14-b809-c1f2a43c1866,2,9.430373074416273e-05,0.0,0
qwen72B-int4_telecom_50runs,e1797c54-6aef-4c14-b809-c1f2a43c1866,4,0.3153418590571042,0.0,0
qwen72B-int4_telecom_50runs,e1797c54-6aef-4c14-b809-c1f2a43c1866,8,0.18876584567996182,0.16690494244297344,0
qwen72B-int4_telecom_50runs,e1797c54-6aef-4c14-b809-c1f2a43c1866,12,0.07165991554900143,0.27742104870932444,0
qwen72B-int4_telecom_50runs,e1797c54-6aef-4c14-b809-c1f2a43c1866,16,0.12757375239581378,0.13986108700434366,0
qwen72B-int4_telecom_50runs,e1797c54-6aef-4c14-b809-c1f2a43c1866,20,0.07927231626338307,0.24204432169596354,0
qwen72B-int4_telecom_50runs,e1797c54-6aef-4c14-b809-c1f2a43c1866,24,0.060258623419106795,0.4810819082400378,0
qwen72B-int4_telecom_50runs,5087b846-a7a5-4171-bd4b-854bbdb77a9d,0,,,1
qwen72B-int4_telecom_50runs,5087b846-a7a5-4171-bd4b-854bbdb77a9d,2,9.395345386643746e-05,0.0,1
qwen72B-int4_telecom_50runs,5087b846-a7a5-4171-bd4b-854bbdb77a9d,4,0.31527625435169127,0.0,1
qwen72B-int4_telecom_50runs,5087b846-a7a5-4171-bd4b-854bbdb77a9d,8,0.23183038688103197,0.17175289193789164,1
qwen72B-int4_telecom_50runs,5087b846-a7a5-4171-bd4b-854bbdb77a9d,12,0.17624267582159175,0.16493088320681923,1
qwen72B-int4_telecom_50runs,5087b846-a7a5-4171-bd4b-854bbdb77a9d,16,0.12978903440039885,0.1327113671736284,1
qwen72B-int4_telecom_50runs,5087b846-a7a5-4171-bd4b-854bbdb77a9d,20,0.12909412639596443,0.17975640584187336,1
qwen72B-int4_telecom_50runs,5087b846-a7a5-4171-bd4b-854bbdb77a9d,24,0.11912211781593997,0.3554451339385089,1
qwen72B-int4_telecom_50runs,5087b846-a7a5-4171-bd4b-854bbdb77a9d,28,0.09043967134577459,0.24394932499638308,1
qwen72B-int4_telecom_50runs,5087b846-a7a5-4171-bd4b-854bbdb77a9d,34,0.11782510416083215,0.18450363228718442,1
qwen72B-int4_telecom_50runs,5087b846-a7a5-4171-bd4b-854bbdb77a9d,42,0.06220289610588567,0.18770363926887512,1
qwen72B-int4_telecom_50runs,5087b846-a7a5-4171-bd4b-854bbdb77a9d,46,0.06415774326590906,0.32636437416076663,1
qwen72B-int4_telecom_50runs,5087b846-a7a5-4171-bd4b-854bbdb77a9d,54,0.1385127799361124,0.07088165836674826,1
qwen72B-int4_telecom_50runs,5087b846-a7a5-4171-bd4b-854bbdb77a9d,56,9.314915647289754e-05,0.01704527735710144,1
qwen72B-int4_telecom_50runs,5087b846-a7a5-4171-bd4b-854bbdb77a9d,58,0.052916002454244965,0.18054590933024883,1
qwen72B-int4_telecom_50runs,5087b846-a7a5-4171-bd4b-854bbdb77a9d,62,0.09756701652100683,0.22731749899685383,1
qwen72B-int4_telecom_50runs,5087b846-a7a5-4171-bd4b-854bbdb77a9d,64,0.16873858663718053,0.14736388711368337,1
qwen72B-int4_telecom_50runs,4d20a810-0e48-480e-86b7-5e3bdbc88b01,0,,,0
qwen72B-int4_telecom_50runs,4d20a810-0e48-480e-86b7-5e3bdbc88b01,2,0.00034841400366633147,0.0,0
qwen72B-int4_telecom_50runs,4d20a810-0e48-480e-86b7-5e3bdbc88b01,4,0.2689550406553845,0.0,0
qwen72B-int4_telecom_50runs,4d20a810-0e48-480e-86b7-5e3bdbc88b01,8,0.15433165376517052,0.07008164662581225,0
qwen72B-int4_telecom_50runs,4d20a810-0e48-480e-86b7-5e3bdbc88b01,12,0.21964399135176116,0.09703713822587627,0
qwen72B-int4_telecom_50runs,4d20a810-0e48-480e-86b7-5e3bdbc88b01,16,0.13268733486224127,0.2641948662242111,0
qwen72B-int4_telecom_50runs,a4a61b68-7817-4ab4-8897-aaf8ff036786,0,,,0
qwen72B-int4_telecom_50runs,a4a61b68-7817-4ab4-8897-aaf8ff036786,2,0.0006850899307151959,0.0,0
qwen72B-int4_telecom_50runs,a4a61b68-7817-4ab4-8897-aaf8ff036786,4,0.201679831389789,0.0,0
qwen72B-int4_telecom_50runs,a4a61b68-7817-4ab4-8897-aaf8ff036786,8,0.09307838397977072,0.30973757035804517,0
qwen72B-int4_telecom_50runs,a4a61b68-7817-4ab4-8897-aaf8ff036786,12,0.1111692428637398,0.20380353461951017,0
qwen72B-int4_telecom_50runs,a4a61b68-7817-4ab4-8897-aaf8ff036786,14,0.11805051419322883,0.1516804681883918,0
qwen72B-int4_telecom_50runs,a4a61b68-7817-4ab4-8897-aaf8ff036786,16,0.09202974082371343,0.24194403290748595,0
qwen72B-int4_telecom_50runs,a4a61b68-7817-4ab4-8897-aaf8ff036786,24,0.09711693234800879,0.16770977059076,0
qwen72B-int4_telecom_50runs,a4a61b68-7817-4ab4-8897-aaf8ff036786,28,0.09931371197815694,0.2682399592901531,0
qwen72B-int4_telecom_50runs,a4a61b68-7817-4ab4-8897-aaf8ff036786,34,0.09777519289305511,0.21717068935051942,0
qwen72B-int4_telecom_50runs,a4a61b68-7817-4ab4-8897-aaf8ff036786,42,0.0883622531237549,0.39505221870508084,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,0,,,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,2,0.0006850864262716109,0.0,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,4,0.20177500839026546,0.0,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,8,0.21505858867996835,0.1381369646714658,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,12,0.10098315226844064,0.2661125413302718,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,16,0.06153832811980384,0.3882447156039151,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,20,0.02689770705635714,0.29560313953293693,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,24,0.09429059702739857,0.2384500702222188,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,28,0.08286326978872145,0.22818220501214684,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,34,0.006391577278522152,0.5117654090835935,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,38,0.11676472755151195,0.1403154915776746,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,40,0.028041441887370573,0.0,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,42,0.09556974455607509,0.126869926850001,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,44,0.10688714775849045,0.15013231415497627,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,46,0.058357283077077424,0.1070697167340447,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,50,0.0744557731025657,0.38576283499046604,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,54,0.11697923515318195,0.14765686083988971,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,58,0.009513234439397066,0.5825831932680948,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,62,0.07014959586122874,0.30766531080007553,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,64,0.17176790050089333,0.0950438380241394,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,66,0.10485071550282711,0.12686622661093006,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,68,0.03867149225062096,0.18841139674186708,0
qwen72B-int4_telecom_50runs,793cad19-cf73-48bf-aac9-366f9c76fb48,72,0.037197537949464246,0.32265933937039865,0
qwen72B-int4_telecom_50runs,1a1f84b8-7e75-495f-a178-8cba7b7c324a,0,,,1
qwen72B-int4_telecom_50runs,1a1f84b8-7e75-495f-a178-8cba7b7c324a,2,0.00035308694978005117,0.0,1
qwen72B-int4_telecom_50runs,1a1f84b8-7e75-495f-a178-8cba7b7c324a,4,0.26853539907758783,0.0,1
qwen72B-int4_telecom_50runs,1a1f84b8-7e75-495f-a178-8cba7b7c324a,8,0.19476897220410025,0.07482605342623554,1
qwen72B-int4_telecom_50runs,1a1f84b8-7e75-495f-a178-8cba7b7c324a,10,0.14556452728474842,0.06243707239627838,1
qwen72B-int4_telecom_50runs,1a1f84b8-7e75-495f-a178-8cba7b7c324a,14,0.11259277305776748,0.16625686275198104,1
qwen72B-int4_telecom_50runs,1a1f84b8-7e75-495f-a178-8cba7b7c324a,22,0.09672490644991157,0.16328336482637384,1
qwen72B-int4_telecom_50runs,1a1f84b8-7e75-495f-a178-8cba7b7c324a,30,0.08869294875052024,0.22144073838054545,1
qwen72B-int4_telecom_50runs,1a1f84b8-7e75-495f-a178-8cba7b7c324a,40,0.0882704927936092,0.29921292386403897,1
qwen72B-int4_telecom_50runs,1a1f84b8-7e75-495f-a178-8cba7b7c324a,46,0.1210051716496672,0.10441653302737644,1
qwen72B-int4_telecom_50runs,1a1f84b8-7e75-495f-a178-8cba7b7c324a,48,0.00021270578958770532,0.01900065787460493,1
qwen72B-int4_telecom_50runs,9ca36fa7-5d42-4e09-8a32-0d80aacd2ea6,0,,,1
qwen72B-int4_telecom_50runs,9ca36fa7-5d42-4e09-8a32-0d80aacd2ea6,2,4.661745012371324e-05,0.0,1
qwen72B-int4_telecom_50runs,9ca36fa7-5d42-4e09-8a32-0d80aacd2ea6,4,0.30119972945628115,0.0,1
qwen72B-int4_telecom_50runs,9ca36fa7-5d42-4e09-8a32-0d80aacd2ea6,8,0.24585397671548448,0.1099827970777239,1
qwen72B-int4_telecom_50runs,9ca36fa7-5d42-4e09-8a32-0d80aacd2ea6,12,0.10696137850853714,0.16741321608424187,1
qwen72B-int4_telecom_50runs,9ca36fa7-5d42-4e09-8a32-0d80aacd2ea6,20,0.1188510153950488,0.1481593567878008,1
qwen72B-int4_telecom_50runs,9ca36fa7-5d42-4e09-8a32-0d80aacd2ea6,30,0.059685079930952366,0.2596255513124688,1
qwen72B-int4_telecom_50runs,9ca36fa7-5d42-4e09-8a32-0d80aacd2ea6,32,0.0835579221907717,0.11520003875096639,1
qwen72B-int4_telecom_50runs,9ca36fa7-5d42-4e09-8a32-0d80aacd2ea6,34,0.17491312063444944,0.20768003396584953,1
qwen72B-int4_telecom_50runs,9ca36fa7-5d42-4e09-8a32-0d80aacd2ea6,40,0.0642152211084826,0.4053556242106873,1
qwen72B-int4_telecom_50runs,9ca36fa7-5d42-4e09-8a32-0d80aacd2ea6,42,0.0004620975643238455,0.0,1
qwen72B-int4_telecom_50runs,ae18fa6e-0e6f-4e18-a4c1-1fed6aee1440,0,,,1
qwen72B-int4_telecom_50runs,ae18fa6e-0e6f-4e18-a4c1-1fed6aee1440,2,0.0006850864262716109,0.0,1
qwen72B-int4_telecom_50runs,ae18fa6e-0e6f-4e18-a4c1-1fed6aee1440,4,0.2018971156381159,0.0,1
qwen72B-int4_telecom_50runs,ae18fa6e-0e6f-4e18-a4c1-1fed6aee1440,8,0.1394877723188939,0.16204244805418927,1
qwen72B-int4_telecom_50runs,ae18fa6e-0e6f-4e18-a4c1-1fed6aee1440,28,0.1263765542215344,0.21607210279321995,1
qwen72B-int4_telecom_50runs,ae18fa6e-0e6f-4e18-a4c1-1fed6aee1440,32,0.08352093142845962,0.20301789045333862,1
qwen72B-int4_telecom_50runs,ae18fa6e-0e6f-4e18-a4c1-1fed6aee1440,42,0.10806443854653532,0.2831682394479067,1
qwen72B-int4_telecom_50runs,ae18fa6e-0e6f-4e18-a4c1-1fed6aee1440,44,0.006197397283942179,0.0051715479956732854,1
qwen72B-int4_telecom_50runs,ae18fa6e-0e6f-4e18-a4c1-1fed6aee1440,46,0.0572135187708941,0.19105225801467896,1
qwen72B-int4_telecom_50runs,ae18fa6e-0e6f-4e18-a4c1-1fed6aee1440,48,5.7413398210820323e-05,0.22690749168395996,1
qwen72B-int4_telecom_50runs,ae18fa6e-0e6f-4e18-a4c1-1fed6aee1440,50,0.053782842162422774,0.14369069175286728,1
qwen72B-int4_telecom_50runs,ae18fa6e-0e6f-4e18-a4c1-1fed6aee1440,56,0.05074522895451497,0.2528746426105499,1
qwen72B-int4_telecom_50runs,ae18fa6e-0e6f-4e18-a4c1-1fed6aee1440,58,0.0007083952802273997,0.5451276699701945,1
qwen72B-int4_telecom_50runs,ae18fa6e-0e6f-4e18-a4c1-1fed6aee1440,60,0.05987304421024811,0.2106816636828276,1
qwen72B-int4_telecom_50runs,ae18fa6e-0e6f-4e18-a4c1-1fed6aee1440,62,6.1807364534325e-05,0.10397675207683017,1
qwen72B-int4_telecom_50runs,ae18fa6e-0e6f-4e18-a4c1-1fed6aee1440,64,0.10011494864641331,0.15820821050469203,1
qwen72B-int4_telecom_50runs,ae18fa6e-0e6f-4e18-a4c1-1fed6aee1440,70,0.05695274591054995,0.37173051725734363,1
